25210.0, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, {'247379907': 0, '252017285': 0, '256201389': 0, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 0}, 
25320.0, {'247379907': 142.0, '252017285': -1.0, '256201389': 0, '26110729': 147.0, '280120513': -13.0, '32319828': 0, '62426694': 8.0, 'cluster_1098574052_1098574061_247379905': -94.0}, {'247379907': 7, '252017285': 1, '256201389': 0, '26110729': 0, '280120513': 1, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 9}, {'247379907': 7, '252017285': 1, '256201389': 0, '26110729': 0, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 10}, 
25330.0, {'247379907': 298.0, '252017285': -2.0, '256201389': 0, '26110729': -13.0, '280120513': -23.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -107.0}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 3, '280120513': 2, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 9}, {'247379907': 2, '252017285': 1, '256201389': 0, '26110729': 3, '280120513': 3, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 11}, 
25340.0, {'247379907': -28.0, '252017285': -10.0, '256201389': 0, '26110729': 0.0, '280120513': -42.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 70.0}, {'247379907': 4, '252017285': 1, '256201389': 0, '26110729': 1, '280120513': 3, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 7}, {'247379907': 5, '252017285': 1, '256201389': 0, '26110729': 2, '280120513': 5, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 9}, 
25350.0, {'247379907': -71.0, '252017285': -10.0, '256201389': 0, '26110729': -35.0, '280120513': -50.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -96.0}, {'247379907': 5, '252017285': 1, '256201389': 0, '26110729': 3, '280120513': 3, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 7}, {'247379907': 8, '252017285': 1, '256201389': 0, '26110729': 4, '280120513': 5, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 10}, 
25360.0, {'247379907': -80.0, '252017285': -10.0, '256201389': 0, '26110729': -40.0, '280120513': 128.0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 212.0}, {'247379907': 5, '252017285': 1, '256201389': 0, '26110729': 3, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 6}, {'247379907': 8, '252017285': 1, '256201389': 0, '26110729': 4, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 6}, 
25370.0, {'247379907': -91.0, '252017285': 30.0, '256201389': 0, '26110729': -40.0, '280120513': -5.0, '32319828': 0, '62426694': -14.0, 'cluster_1098574052_1098574061_247379905': -67.0}, {'247379907': 6, '252017285': 1, '256201389': 0, '26110729': 3, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 6}, {'247379907': 10, '252017285': 1, '256201389': 0, '26110729': 4, '280120513': 1, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 7}, 
25380.0, {'247379907': -107.0, '252017285': 3.0, '256201389': 0, '26110729': -40.0, '280120513': -10.0, '32319828': 0, '62426694': -46.0, 'cluster_1098574052_1098574061_247379905': -71.0}, {'247379907': 6, '252017285': 0, '256201389': 0, '26110729': 3, '280120513': 1, '32319828': 0, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 6}, {'247379907': 11, '252017285': 0, '256201389': 0, '26110729': 4, '280120513': 1, '32319828': 0, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 8}, 
25390.0, {'247379907': -123.0, '252017285': -10.0, '256201389': 0, '26110729': -40.0, '280120513': -10.0, '32319828': 0, '62426694': -70.0, 'cluster_1098574052_1098574061_247379905': -80.0}, {'247379907': 8, '252017285': 1, '256201389': 0, '26110729': 3, '280120513': 1, '32319828': 0, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 6}, {'247379907': 14, '252017285': 2, '256201389': 0, '26110729': 4, '280120513': 1, '32319828': 0, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 8}, 
25400.0, {'247379907': 120.0, '252017285': -20.0, '256201389': 0, '26110729': -40.0, '280120513': 25.0, '32319828': 0, '62426694': 31.0, 'cluster_1098574052_1098574061_247379905': -89.0}, {'247379907': 6, '252017285': 1, '256201389': 0, '26110729': 3, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 6}, {'247379907': 12, '252017285': 2, '256201389': 0, '26110729': 4, '280120513': 0, '32319828': 0, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 9}, 
25410.0, {'247379907': -54.0, '252017285': 30.0, '256201389': 0, '26110729': -55.0, '280120513': 0, '32319828': 0, '62426694': -52.0, 'cluster_1098574052_1098574061_247379905': 158.0}, {'247379907': 5, '252017285': 0, '256201389': 0, '26110729': 3, '280120513': 0, '32319828': 0, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 5}, {'247379907': 12, '252017285': 0, '256201389': 0, '26110729': 6, '280120513': 0, '32319828': 0, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 5}, 
25420.0, {'247379907': -125.0, '252017285': 0, '256201389': 0, '26110729': -70.0, '280120513': 0, '32319828': 0, '62426694': -80.0, 'cluster_1098574052_1098574061_247379905': 99.0}, {'247379907': 5, '252017285': 0, '256201389': 0, '26110729': 3, '280120513': 0, '32319828': 0, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 13, '252017285': 0, '256201389': 0, '26110729': 8, '280120513': 0, '32319828': 0, '62426694': 8, 'cluster_1098574052_1098574061_247379905': 5}, 
25430.0, {'247379907': 102.0, '252017285': 0, '256201389': 0, '26110729': 343.0, '280120513': 0, '32319828': 0, '62426694': 78.0, 'cluster_1098574052_1098574061_247379905': -54.0}, {'247379907': 5, '252017285': 0, '256201389': 0, '26110729': 2, '280120513': 0, '32319828': 0, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 5}, {'247379907': 9, '252017285': 0, '256201389': 0, '26110729': 2, '280120513': 0, '32319828': 0, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 6}, 
25440.0, {'247379907': 342.0, '252017285': 0, '256201389': 0, '26110729': 30.0, '280120513': 0, '32319828': 0, '62426694': -40.0, 'cluster_1098574052_1098574061_247379905': -60.0}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 5}, {'247379907': 5, '252017285': 0, '256201389': 0, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 6}, 
25450.0, {'247379907': 70.0, '252017285': 0, '256201389': 0, '26110729': -9.0, '280120513': 0, '32319828': 0, '62426694': -46.0, 'cluster_1098574052_1098574061_247379905': -60.0}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 1, '280120513': 0, '32319828': 0, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 5}, {'247379907': 4, '252017285': 0, '256201389': 0, '26110729': 2, '280120513': 0, '32319828': 0, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 6}, 
25460.0, {'247379907': 102.0, '252017285': -4.0, '256201389': 0, '26110729': -36.0, '280120513': 0, '32319828': 0, '62426694': 171.0, 'cluster_1098574052_1098574061_247379905': -65.0}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 3, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 5}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 5, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 7}, 
25470.0, {'247379907': 1.0, '252017285': -10.0, '256201389': 0, '26110729': -53.0, '280120513': 0, '32319828': -6.0, '62426694': -29.0, 'cluster_1098574052_1098574061_247379905': -70.0}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 3, '280120513': 0, '32319828': 1, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 5}, {'247379907': 0, '252017285': 1, '256201389': 0, '26110729': 6, '280120513': 0, '32319828': 1, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 7}, 
25480.0, {'247379907': -6.0, '252017285': -10.0, '256201389': 0, '26110729': 93.0, '280120513': 0, '32319828': -10.0, '62426694': -50.0, 'cluster_1098574052_1098574061_247379905': -76.0}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 2, '280120513': 0, '32319828': 1, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 5}, {'247379907': 1, '252017285': 1, '256201389': 0, '26110729': 2, '280120513': 0, '32319828': 1, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 8}, 
25490.0, {'247379907': -10.0, '252017285': -19.0, '256201389': 0, '26110729': -26.0, '280120513': 0, '32319828': 16.0, '62426694': -50.0, 'cluster_1098574052_1098574061_247379905': -69.0}, {'247379907': 1, '252017285': 2, '256201389': 0, '26110729': 2, '280120513': 0, '32319828': 0, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 5}, {'247379907': 2, '252017285': 2, '256201389': 0, '26110729': 4, '280120513': 0, '32319828': 0, '62426694': 5, 'cluster_1098574052_1098574061_247379905': 8}, 
25500.0, {'247379907': -28.0, '252017285': -30.0, '256201389': 0, '26110729': -14.0, '280120513': 0, '32319828': -6.0, '62426694': 132.0, 'cluster_1098574052_1098574061_247379905': 689.0}, {'247379907': 2, '252017285': 3, '256201389': 0, '26110729': 2, '280120513': 0, '32319828': 2, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 3, '252017285': 4, '256201389': 0, '26110729': 2, '280120513': 0, '32319828': 2, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 3}, 
25510.0, {'247379907': -30.0, '252017285': -40.0, '256201389': -7.0, '26110729': 40.0, '280120513': 0, '32319828': 6.0, '62426694': 65.0, 'cluster_1098574052_1098574061_247379905': -25.0}, {'247379907': 2, '252017285': 3, '256201389': 1, '26110729': 1, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 3, '252017285': 4, '256201389': 1, '26110729': 1, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, 
25520.0, {'247379907': -34.0, '252017285': 113.0, '256201389': -10.0, '26110729': -10.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -30.0}, {'247379907': 2, '252017285': 0, '256201389': 1, '26110729': 1, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 4, '252017285': 0, '256201389': 1, '26110729': 1, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, 
25530.0, {'247379907': 94.0, '252017285': -2.0, '256201389': -10.0, '26110729': -17.0, '280120513': 0, '32319828': 0, '62426694': -1.0, 'cluster_1098574052_1098574061_247379905': -30.0}, {'247379907': 1, '252017285': 1, '256201389': 1, '26110729': 1, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 1, '252017285': 1, '256201389': 1, '26110729': 2, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, 
25540.0, {'247379907': 14.0, '252017285': -21.0, '256201389': -10.0, '26110729': -20.0, '280120513': 0, '32319828': 0, '62426694': 1.0, 'cluster_1098574052_1098574061_247379905': -30.0}, {'247379907': 0, '252017285': 3, '256201389': 1, '26110729': 1, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 0, '252017285': 3, '256201389': 1, '26110729': 2, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 3}, 
25550.0, {'247379907': 0, '252017285': -30.0, '256201389': -10.0, '26110729': -27.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 216.0}, {'247379907': 0, '252017285': 3, '256201389': 1, '26110729': 1, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 0, '252017285': 3, '256201389': 1, '26110729': 3, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
25560.0, {'247379907': 0, '252017285': -30.0, '256201389': -10.0, '26110729': -37.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -10.0}, {'247379907': 0, '252017285': 3, '256201389': 1, '26110729': 3, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 0, '252017285': 3, '256201389': 1, '26110729': 5, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
25570.0, {'247379907': -9.0, '252017285': -30.0, '256201389': -10.0, '26110729': 116.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -10.0}, {'247379907': 1, '252017285': 3, '256201389': 1, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 1, '252017285': 3, '256201389': 1, '26110729': 0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, 
25580.0, {'247379907': 4.0, '252017285': -30.0, '256201389': -10.0, '26110729': -14.0, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -13.0}, {'247379907': 1, '252017285': 3, '256201389': 1, '26110729': 1, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 1, '252017285': 3, '256201389': 1, '26110729': 3, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, 
25590.0, {'247379907': 5.0, '252017285': -30.0, '256201389': -10.0, '26110729': -11.0, '280120513': 0, '32319828': -8.0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -20.0}, {'247379907': 0, '252017285': 3, '256201389': 1, '26110729': 1, '280120513': 0, '32319828': 2, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 1}, {'247379907': 0, '252017285': 3, '256201389': 1, '26110729': 2, '280120513': 0, '32319828': 2, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, 
25600.0, {'247379907': 0, '252017285': -30.0, '256201389': 87.0, '26110729': -22.0, '280120513': -4.0, '32319828': -21.0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -38.0}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 1, '280120513': 1, '32319828': 3, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 2}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 3, '280120513': 1, '32319828': 3, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, 
25610.0, {'247379907': 0, '252017285': -30.0, '256201389': 0, '26110729': -18.0, '280120513': -10.0, '32319828': -30.0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': -54.0}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 1, '280120513': 1, '32319828': 3, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 0, '252017285': 3, '256201389': 0, '26110729': 2, '280120513': 1, '32319828': 3, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 6}, 
25620.0, {'247379907': -6.0, '252017285': -30.0, '256201389': 0, '26110729': -24.0, '280120513': 14.0, '32319828': -30.0, '62426694': -8.0, 'cluster_1098574052_1098574061_247379905': 131.0}, {'247379907': 1, '252017285': 3, '256201389': 0, '26110729': 2, '280120513': 0, '32319828': 3, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 1, '252017285': 3, '256201389': 0, '26110729': 3, '280120513': 0, '32319828': 3, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 6}, 
25630.0, {'247379907': -23.0, '252017285': -30.0, '256201389': 0, '26110729': -31.0, '280120513': 0, '32319828': 89.0, '62426694': -11.0, 'cluster_1098574052_1098574061_247379905': -60.0}, {'247379907': 1, '252017285': 3, '256201389': 0, '26110729': 2, '280120513': 0, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 3}, {'247379907': 4, '252017285': 3, '256201389': 0, '26110729': 4, '280120513': 0, '32319828': 0, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 6}, 
25640.0, {'247379907': -57.0, '252017285': -30.0, '256201389': 0, '26110729': -49.0, '280120513': 0, '32319828': -10.0, '62426694': 5.0, 'cluster_1098574052_1098574061_247379905': -67.0}, {'247379907': 2, '252017285': 3, '256201389': 0, '26110729': 3, '280120513': 0, '32319828': 2, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 4}, {'247379907': 6, '252017285': 3, '256201389': 0, '26110729': 5, '280120513': 0, '32319828': 2, '62426694': 2, 'cluster_1098574052_1098574061_247379905': 7}, 
25650.0, {'247379907': -61.0, '252017285': -30.0, '256201389': 0, '26110729': -50.0, '280120513': -5.0, '32319828': 10.0, '62426694': 8.0, 'cluster_1098574052_1098574061_247379905': -86.0}, {'247379907': 2, '252017285': 3, '256201389': 0, '26110729': 3, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 6}, {'247379907': 7, '252017285': 3, '256201389': 0, '26110729': 5, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 9}, 
25660.0, {'247379907': -90.0, '252017285': 353.0, '256201389': 0, '26110729': -58.0, '280120513': -10.0, '32319828': 0, '62426694': -10.0, 'cluster_1098574052_1098574061_247379905': -90.0}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 4, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 6}, {'247379907': 12, '252017285': 0, '256201389': 0, '26110729': 6, '280120513': 1, '32319828': 0, '62426694': 1, 'cluster_1098574052_1098574061_247379905': 9}, 
25670.0, {'247379907': -136.0, '252017285': 0, '256201389': 0, '26110729': -60.0, '280120513': 15.0, '32319828': 0, '62426694': 16.0, 'cluster_1098574052_1098574061_247379905': -90.0}, {'247379907': 5, '252017285': 0, '256201389': 0, '26110729': 4, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 6}, {'247379907': 16, '252017285': 0, '256201389': 0, '26110729': 6, '280120513': 0, '32319828': 0, '62426694': 0, 'cluster_1098574052_1098574061_247379905': 9}, 
25680.0, {'247379907': -44.0, '252017285': 0, '256201389': 0, '26110729': -17.0, '280120513': -7.0, '32319828': 0, '62426694': -25.0, 'cluster_1098574052_1098574061_247379905': -100.0}, {'247379907': 8, '252017285': 0, '256201389': 0, '26110729': 7, '280120513': 1, '32319828': 0, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 7}, {'247379907': 16, '252017285': 0, '256201389': 0, '26110729': 8, '280120513': 1, '32319828': 0, '62426694': 4, 'cluster_1098574052_1098574061_247379905': 10}, 
25690.0, {'247379907': -172.0, '252017285': 0, '256201389': 0, '26110729': 275.0, '280120513': 7.0, '32319828': -1.0, '62426694': -68.0, 'cluster_1098574052_1098574061_247379905': -104.0}, {'247379907': 8, '252017285': 0, '256201389': 0, '26110729': 5, '280120513': 0, '32319828': 1, '62426694': 8, 'cluster_1098574052_1098574061_247379905': 7}, {'247379907': 18, '252017285': 0, '256201389': 0, '26110729': 5, '280120513': 0, '32319828': 1, '62426694': 8, 'cluster_1098574052_1098574061_247379905': 11}, 
25700.0, {'247379907': -192.0, '252017285': 0, '256201389': 0, '26110729': -56.0, '280120513': 0, '32319828': 1.0, '62426694': -93.0, 'cluster_1098574052_1098574061_247379905': -117.0}, {'247379907': 10, '252017285': 0, '256201389': 0, '26110729': 5, '280120513': 0, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 8}, {'247379907': 21, '252017285': 0, '256201389': 0, '26110729': 6, '280120513': 0, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 12}, 
25710.0, {'247379907': 354.0, '252017285': -3.0, '256201389': 0, '26110729': -44.0, '280120513': 0, '32319828': 0, '62426694': -100.0, 'cluster_1098574052_1098574061_247379905': -96.0}, {'247379907': 8, '252017285': 1, '256201389': 0, '26110729': 5, '280120513': 0, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 8}, {'247379907': 16, '252017285': 1, '256201389': 0, '26110729': 5, '280120513': 0, '32319828': 0, '62426694': 10, 'cluster_1098574052_1098574061_247379905': 11}, 
25720.0, {'247379907': 304.0, '252017285': 3.0, '256201389': 0, '26110729': -60.0, '280120513': 0, '32319828': 0, '62426694': 44.0, 'cluster_1098574052_1098574061_247379905': -116.0}, {'247379907': 3, '252017285': 0, '256201389': 0, '26110729': 5, '280120513': 0, '32319828': 0, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 9}, {'247379907': 6, '252017285': 0, '256201389': 0, '26110729': 6, '280120513': 0, '32319828': 0, '62426694': 7, 'cluster_1098574052_1098574061_247379905': 12}, 
